cores,time
1,110
2,58
3,40
4,32
5,28
6,26
7,24
8,24
9,24
10,25
11,25
12,25
13,26
14,26
15,26
16,27
17,26
18,26
19,26
20,27
21,27
22,27
23,28
24,28
25,28
26,29
27,28
28,28
29,29
30,28
31,29
32,29
33,30
34,30
35,30
36,31
37,31
38,31
39,32
40,33
