cores,time
1,149620
2,156748
3,155739
4,151683
5,152450
6,155239
7,149191
8,154272
9,154319
10,156806
11,150409
12,150455
13,148118
14,141842
15,152198
16,149976
17,152400
18,155021
19,145373
20,149253
21,154553
22,144053
23,151220
24,162808
25,157277
26,150077
27,162135
28,153397
29,157702
30,156899
31,162588
32,153290
33,158510
34,151888
35,148232
36,150473
37,152759
38,156474
39,153606
40,172163
