cores,time
1,110
2,57
3,39
4,30
5,25
6,22
7,19
8,18
9,16
10,17
11,16
12,17
13,16
14,16
15,16
16,16
17,16
18,16
19,17
20,16
21,16
22,17
23,16
24,17
25,17
26,17
27,17
28,38
29,17
30,17
31,18
32,17
33,18
34,18
35,18
36,18
37,19
38,19
39,19
40,19
