cores,time
1,40796
2,38485
3,39917
4,38638
5,40620
6,39075
7,38900
8,40616
9,42547
10,43315
11,42060
12,41814
13,41668
14,45702
15,46406
16,42782
17,42949
18,43980
19,41460
20,56818
21,40758
22,40584
23,42258
24,44756
25,49125
26,47045
27,44873
28,43981
29,46653
30,46397
31,47831
32,45478
33,53014
34,42271
35,44344
36,60122
37,43552
38,45242
39,57011
40,57295
