cores,time
1,62
2,61
3,51
4,50
5,49
6,47
7,47
8,46
9,46
10,56
11,62
12,62
13,64
14,62
15,61
16,62
17,62
18,61
19,61
20,62
21,60
22,61
23,60
24,57
25,58
26,57
27,58
28,57
29,56
30,56
31,56
32,53
33,53
34,54
35,51
36,52
37,52
38,52
39,51
40,55
