cores,time
1,65
2,64
3,58
4,53
5,50
6,50
7,49
8,48
9,47
10,59
11,65
12,67
13,68
14,69
15,68
16,70
17,69
18,70
19,70
20,69
21,72
22,67
23,68
24,67
25,67
26,67
27,67
28,66
29,67
30,67
31,66
32,66
33,69
34,70
35,71
36,72
37,72
38,71
39,72
40,73
