cores,time
1,67
2,68
3,60
4,57
5,56
6,54
7,53
8,53
9,53
10,66
11,70
12,77
13,76
14,79
15,85
16,84
17,84
18,86
19,86
20,84
21,82
22,82
23,81
24,81
25,80
26,82
27,80
28,82
29,82
30,83
31,83
32,84
33,88
34,90
35,94
36,97
37,95
38,98
39,99
40,99
