cores,time
1,64
2,65
3,56
4,53
5,49
6,48
7,47
8,47
9,47
10,56
11,64
12,65
13,65
14,62
15,64
16,63
17,63
18,64
19,63
20,63
21,63
22,63
23,63
24,63
25,61
26,62
27,61
28,60
29,59
30,59
31,59
32,59
33,58
34,59
35,58
36,59
37,58
38,59
39,64
40,136
