cores,time
1,63
2,62
3,53
4,51
5,47
6,47
7,47
8,47
9,47
10,56
11,63
12,65
13,62
14,62
15,63
16,62
17,61
18,61
19,62
20,63
21,61
22,59
23,59
24,57
25,59
26,57
27,58
28,57
29,55
30,56
31,57
32,55
33,56
34,55
35,53
36,55
37,55
38,67
39,55
40,67
